,session_id,event_type_encoded,date,siteName
18052,102,"  (0, 5)	1.0",1666277113.414,1
1923,851,"  (0, 5)	1.0",1666017109.002,0
1924,851,"  (0, 4)	1.0",1666017109.078,0
1925,851,"  (0, 5)	1.0",1666017109.079,0
1926,851,"  (0, 4)	1.0",1666017109.081,0
1927,851,"  (0, 5)	1.0",1666017109.081,0
1928,851,"  (0, 4)	1.0",1666017109.083,0
1929,851,"  (0, 5)	1.0",1666017109.521,0
1930,851,"  (0, 2)	1.0",1666017109.584,0
1931,851,"  (0, 0)	1.0",1666017110.302,0
1932,851,"  (0, 2)	1.0",1666017110.304,0
1933,851,"  (0, 0)	1.0",1666017111.18,0
1934,851,"  (0, 2)	1.0",1666017111.182,0
1935,851,"  (0, 0)	1.0",1666017111.746,0
1936,851,"  (0, 2)	1.0",1666017111.749,0
1937,851,"  (0, 0)	1.0",1666017112.504,0
1938,851,"  (0, 2)	1.0",1666017112.508,0
1939,851,"  (0, 0)	1.0",1666017113.173,0
1940,851,"  (0, 2)	1.0",1666017113.176,0
1942,851,"  (0, 4)	1.0",1666017114.66,0
1941,851,"  (0, 0)	1.0",1666017114.661,0
1853,852,"  (0, 5)	1.0",1666016796.139,0
1854,852,"  (0, 4)	1.0",1666016796.159,0
1855,852,"  (0, 5)	1.0",1666016796.292,0
1856,852,"  (0, 4)	1.0",1666016796.347,0
1857,852,"  (0, 5)	1.0",1666016796.67,0
1858,852,"  (0, 2)	1.0",1666016796.806,0
1859,852,"  (0, 0)	1.0",1666016804.137,0
1860,852,"  (0, 2)	1.0",1666016804.138,0
1861,852,"  (0, 0)	1.0",1666016806.097,0
1862,852,"  (0, 2)	1.0",1666016806.101,0
1863,852,"  (0, 0)	1.0",1666016808.264,0
1864,852,"  (0, 2)	1.0",1666016808.265,0
1865,852,"  (0, 0)	1.0",1666016811.273,0
1866,852,"  (0, 2)	1.0",1666016811.274,0
1867,852,"  (0, 0)	1.0",1666016813.485,0
1868,852,"  (0, 2)	1.0",1666016813.487,0
1869,852,"  (0, 0)	1.0",1666016817.778,0
1870,852,"  (0, 2)	1.0",1666016817.782,0
1871,852,"  (0, 0)	1.0",1666016827.389,0
1872,852,"  (0, 2)	1.0",1666016827.393,0
1873,852,"  (0, 4)	1.0",1666016829.443,0
1874,852,"  (0, 5)	1.0",1666016829.527,0
1875,852,"  (0, 4)	1.0",1666016829.567,0
1876,852,"  (0, 5)	1.0",1666016829.679,0
1877,852,"  (0, 4)	1.0",1666016829.736,0
1878,852,"  (0, 0)	1.0",1666016830.108,0
9719,867,"  (0, 5)	1.0",1666161387.337,1
9720,867,"  (0, 4)	1.0",1666161387.376,1
9721,867,"  (0, 5)	1.0",1666161387.433,1
9722,867,"  (0, 4)	1.0",1666161387.465,1
9723,867,"  (0, 2)	1.0",1666161388.301,1
9724,867,"  (0, 5)	1.0",1666161389.317,1
9725,867,"  (0, 4)	1.0",1666161392.153,1
9726,867,"  (0, 5)	1.0",1666161395.168,1
9727,867,"  (0, 4)	1.0",1666161395.175,1
9728,867,"  (0, 5)	1.0",1666161395.215,1
9729,867,"  (0, 4)	1.0",1666161395.224,1
9733,867,"  (0, 0)	1.0",1666161402.004,1
9734,867,"  (0, 1)	1.0",1666161402.045,1
9735,867,"  (0, 1)	1.0",1666161404.763,1
9736,867,"  (0, 1)	1.0",1666161407.505,1
9737,867,"  (0, 1)	1.0",1666161407.871,1
9738,867,"  (0, 5)	1.0",1666161408.884,1
9739,867,"  (0, 4)	1.0",1666161408.927,1
9743,867,"  (0, 5)	1.0",1666161412.884,1
9744,867,"  (0, 4)	1.0",1666161412.915,1
9745,867,"  (0, 5)	1.0",1666161415.616,1
9746,867,"  (0, 4)	1.0",1666161415.824,1
9747,867,"  (0, 5)	1.0",1666161416.233,1
9748,867,"  (0, 2)	1.0",1666161416.801,1
9749,867,"  (0, 4)	1.0",1666161417.55,1
9751,867,"  (0, 3)	1.0",1666161463.33,1
9752,867,"  (0, 0)	1.0",1666161467.26,1
9753,867,"  (0, 2)	1.0",1666161467.264,1
9754,867,"  (0, 0)	1.0",1666161479.342,1
9755,867,"  (0, 2)	1.0",1666161479.346,1
9756,867,"  (0, 5)	1.0",1666161481.682,1
9757,867,"  (0, 4)	1.0",1666161481.727,1
9758,867,"  (0, 5)	1.0",1666161482.354,1
9759,867,"  (0, 0)	1.0",1666161482.57,1
9760,867,"  (0, 2)	1.0",1666161482.573,1
9763,867,"  (0, 3)	1.0",1666161490.946,1
9764,867,"  (0, 3)	1.0",1666161501.098,1
9765,867,"  (0, 3)	1.0",1666161506.322,1
9766,867,"  (0, 3)	1.0",1666161506.658,1
9767,867,"  (0, 3)	1.0",1666161506.794,1
9768,867,"  (0, 3)	1.0",1666161506.914,1
9769,867,"  (0, 3)	1.0",1666161507.058,1
9770,867,"  (0, 3)	1.0",1666161507.162,1
9771,867,"  (0, 3)	1.0",1666161509.474,1
9780,867,"  (0, 0)	1.0",1666161531.581,1
9781,867,"  (0, 2)	1.0",1666161531.584,1
9784,867,"  (0, 3)	1.0",1666161543.443,1
9788,867,"  (0, 3)	1.0",1666161552.25,1
9796,867,"  (0, 0)	1.0",1666161562.154,1
9797,867,"  (0, 2)	1.0",1666161562.157,1
9824,867,"  (0, 0)	1.0",1666161606.988,1
9825,867,"  (0, 2)	1.0",1666161606.991,1
9826,867,"  (0, 3)	1.0",1666161617.673,1
9827,867,"  (0, 3)	1.0",1666161617.818,1
9828,867,"  (0, 3)	1.0",1666161617.938,1
9829,867,"  (0, 3)	1.0",1666161618.059,1
9830,867,"  (0, 3)	1.0",1666161618.163,1
9831,867,"  (0, 3)	1.0",1666161618.258,1
9832,867,"  (0, 3)	1.0",1666161618.378,1
9835,867,"  (0, 3)	1.0",1666161622.97,1
9836,867,"  (0, 3)	1.0",1666161623.115,1
9837,867,"  (0, 3)	1.0",1666161623.234,1
9838,867,"  (0, 3)	1.0",1666161623.355,1
9839,867,"  (0, 3)	1.0",1666161623.475,1
9845,867,"  (0, 0)	1.0",1666161638.494,1
9846,867,"  (0, 2)	1.0",1666161638.497,1
9848,867,"  (0, 4)	1.0",1666161638.604,1
9868,867,"  (0, 5)	1.0",1666161641.437,1
9869,867,"  (0, 4)	1.0",1666161641.753,1
9891,867,"  (0, 5)	1.0",1666161644.787,1
9892,867,"  (0, 4)	1.0",1666161644.843,1
9893,867,"  (0, 5)	1.0",1666161645.205,1
9910,867,"  (0, 4)	1.0",1666161648.513,1
9915,867,"  (0, 5)	1.0",1666161650.805,1
9916,867,"  (0, 4)	1.0",1666161650.819,1
9918,867,"  (0, 5)	1.0",1666161650.837,1
9919,867,"  (0, 4)	1.0",1666161650.888,1
9920,867,"  (0, 5)	1.0",1666161651.12,1
9921,867,"  (0, 4)	1.0",1666161651.268,1
9924,867,"  (0, 5)	1.0",1666161651.492,1
9928,867,"  (0, 4)	1.0",1666161651.755,1
9929,867,"  (0, 5)	1.0",1666161651.784,1
9930,867,"  (0, 4)	1.0",1666161651.999,1
9931,867,"  (0, 5)	1.0",1666161652.208,1
9935,867,"  (0, 4)	1.0",1666161652.343,1
9940,867,"  (0, 5)	1.0",1666161653.021,1
9948,867,"  (0, 4)	1.0",1666161658.402,1
9949,867,"  (0, 5)	1.0",1666161659.883,1
9950,867,"  (0, 4)	1.0",1666161659.945,1
9964,867,"  (0, 5)	1.0",1666161662.893,1
9965,867,"  (0, 4)	1.0",1666161662.908,1
9966,867,"  (0, 5)	1.0",1666161664.56,1
9967,867,"  (0, 4)	1.0",1666161664.936,1
9968,867,"  (0, 5)	1.0",1666161665.479,1
9969,867,"  (0, 4)	1.0",1666161665.528,1
9970,867,"  (0, 5)	1.0",1666161665.592,1
9971,867,"  (0, 4)	1.0",1666161665.669,1
9972,867,"  (0, 5)	1.0",1666161665.819,1
9973,867,"  (0, 4)	1.0",1666161665.85,1
9995,867,"  (0, 0)	1.0",1666161674.299,1
9996,867,"  (0, 1)	1.0",1666161674.349,1
10015,867,"  (0, 5)	1.0",1666161680.06,1
10016,867,"  (0, 4)	1.0",1666161680.077,1
10017,867,"  (0, 5)	1.0",1666161680.11,1
10018,867,"  (0, 4)	1.0",1666161680.135,1
10025,867,"  (0, 5)	1.0",1666161681.011,1
10026,867,"  (0, 4)	1.0",1666161681.122,1
10027,867,"  (0, 5)	1.0",1666161684.693,1
10028,867,"  (0, 4)	1.0",1666161684.717,1
10029,867,"  (0, 5)	1.0",1666161684.759,1
10030,867,"  (0, 4)	1.0",1666161684.771,1
10031,867,"  (0, 5)	1.0",1666161684.822,1
10032,867,"  (0, 4)	1.0",1666161684.854,1
10045,867,"  (0, 5)	1.0",1666161685.207,1
10048,867,"  (0, 4)	1.0",1666161685.234,1
10065,867,"  (0, 5)	1.0",1666161686.036,1
10066,867,"  (0, 4)	1.0",1666161686.224,1
10069,867,"  (0, 5)	1.0",1666161686.819,1
10070,867,"  (0, 4)	1.0",1666161686.908,1
10071,867,"  (0, 5)	1.0",1666161687.086,1
10072,867,"  (0, 4)	1.0",1666161687.159,1
10073,867,"  (0, 5)	1.0",1666161687.221,1
10074,867,"  (0, 4)	1.0",1666161687.254,1
10158,867,"  (0, 1)	1.0",1666161701.686,1
10159,867,"  (0, 1)	1.0",1666161703.296,1
10160,867,"  (0, 1)	1.0",1666161703.556,1
10161,867,"  (0, 1)	1.0",1666161704.455,1
10162,867,"  (0, 1)	1.0",1666161705.728,1
10226,867,"  (0, 1)	1.0",1666161708.703,1
10233,867,"  (0, 1)	1.0",1666161708.841,1
10234,867,"  (0, 1)	1.0",1666161709.116,1
10235,867,"  (0, 1)	1.0",1666161709.243,1
10236,867,"  (0, 1)	1.0",1666161709.381,1
10237,867,"  (0, 1)	1.0",1666161709.501,1
10238,867,"  (0, 1)	1.0",1666161709.621,1
10239,867,"  (0, 1)	1.0",1666161709.747,1
10240,867,"  (0, 1)	1.0",1666161709.851,1
10241,867,"  (0, 1)	1.0",1666161709.993,1
10242,867,"  (0, 1)	1.0",1666161710.097,1
10243,867,"  (0, 1)	1.0",1666161710.447,1
10244,867,"  (0, 1)	1.0",1666161710.796,1
10245,867,"  (0, 1)	1.0",1666161712.028,1
10258,867,"  (0, 1)	1.0",1666161713.763,1
10261,867,"  (0, 1)	1.0",1666161714.594,1
10266,867,"  (0, 1)	1.0",1666161715.261,1
10279,867,"  (0, 1)	1.0",1666161716.063,1
10280,867,"  (0, 1)	1.0",1666161717.603,1
10281,867,"  (0, 1)	1.0",1666161717.994,1
10290,867,"  (0, 1)	1.0",1666161724.705,1
13748,869,"  (0, 5)	1.0",1666166841.345,0
13749,869,"  (0, 2)	1.0",1666166841.349,0
13786,869,"  (0, 5)	1.0",1666166845.775,0
13787,869,"  (0, 4)	1.0",1666166845.775,0
13789,869,"  (0, 0)	1.0",1666166845.776,0
13788,869,"  (0, 2)	1.0",1666166845.777,0
13790,869,"  (0, 4)	1.0",1666166848.273,0
13791,869,"  (0, 5)	1.0",1666166848.274,0
13792,869,"  (0, 0)	1.0",1666166848.276,0
13793,869,"  (0, 2)	1.0",1666166848.278,0
13813,869,"  (0, 4)	1.0",1666166851.013,0
13810,869,"  (0, 5)	1.0",1666166851.014,0
13812,869,"  (0, 0)	1.0",1666166851.014,0
13811,869,"  (0, 2)	1.0",1666166851.015,0
13833,869,"  (0, 4)	1.0",1666166854.981,0
13834,869,"  (0, 5)	1.0",1666166854.982,0
13835,869,"  (0, 0)	1.0",1666166854.983,0
13836,869,"  (0, 2)	1.0",1666166854.985,0
13856,869,"  (0, 4)	1.0",1666166858.261,0
13857,869,"  (0, 5)	1.0",1666166858.262,0
13859,869,"  (0, 0)	1.0",1666166858.262,0
13858,869,"  (0, 2)	1.0",1666166858.263,0
13861,869,"  (0, 4)	1.0",1666166861.366,0
13860,869,"  (0, 0)	1.0",1666166861.367,0
365,889,"  (0, 0)	1.0",1666013889.616,1
366,889,"  (0, 2)	1.0",1666013898.235,1
369,889,"  (0, 5)	1.0",1666013901.381,1
367,889,"  (0, 4)	1.0",1666013901.398,1
368,889,"  (0, 5)	1.0",1666013901.48,1
370,889,"  (0, 2)	1.0",1666013902.075,1
372,889,"  (0, 0)	1.0",1666013909.102,1
371,889,"  (0, 2)	1.0",1666013909.104,1
373,889,"  (0, 0)	1.0",1666013912.157,1
374,889,"  (0, 2)	1.0",1666013912.159,1
375,889,"  (0, 3)	1.0",1666013916.335,1
376,889,"  (0, 3)	1.0",1666013917.228,1
377,889,"  (0, 3)	1.0",1666013920.663,1
378,889,"  (0, 3)	1.0",1666013925.796,1
379,889,"  (0, 0)	1.0",1666013926.527,1
380,889,"  (0, 2)	1.0",1666013926.528,1
381,889,"  (0, 0)	1.0",1666013928.104,1
382,889,"  (0, 2)	1.0",1666013928.106,1
383,889,"  (0, 4)	1.0",1666013930.1,1
384,889,"  (0, 5)	1.0",1666013930.148,1
385,889,"  (0, 4)	1.0",1666013930.165,1
386,889,"  (0, 5)	1.0",1666013930.2,1
387,889,"  (0, 4)	1.0",1666013930.249,1
388,889,"  (0, 0)	1.0",1666013930.709,1
389,889,"  (0, 1)	1.0",1666013930.803,1
390,889,"  (0, 5)	1.0",1666013933.772,1
391,889,"  (0, 4)	1.0",1666013933.833,1
392,889,"  (0, 5)	1.0",1666013934.116,1
393,889,"  (0, 4)	1.0",1666013934.15,1
394,889,"  (0, 5)	1.0",1666013934.506,1
395,889,"  (0, 4)	1.0",1666013934.766,1
396,889,"  (0, 5)	1.0",1666013935.139,1
397,889,"  (0, 4)	1.0",1666013935.182,1
398,889,"  (0, 5)	1.0",1666013935.282,1
399,889,"  (0, 4)	1.0",1666013935.299,1
400,889,"  (0, 5)	1.0",1666013936.465,1
401,889,"  (0, 4)	1.0",1666013936.482,1
402,889,"  (0, 5)	1.0",1666013936.749,1
403,889,"  (0, 4)	1.0",1666013936.766,1
404,889,"  (0, 5)	1.0",1666013938.515,1
405,889,"  (0, 2)	1.0",1666013938.987,1
406,889,"  (0, 4)	1.0",1666013939.199,1
407,889,"  (0, 5)	1.0",1666013939.332,1
408,889,"  (0, 0)	1.0",1666013939.498,1
409,889,"  (0, 2)	1.0",1666013939.5,1
410,889,"  (0, 4)	1.0",1666013939.867,1
411,889,"  (0, 0)	1.0",1666013940.191,1
412,889,"  (0, 5)	1.0",1666013940.522,1
413,889,"  (0, 4)	1.0",1666013940.565,1
414,889,"  (0, 5)	1.0",1666013940.683,1
418,889,"  (0, 4)	1.0",1666013940.733,1
419,889,"  (0, 5)	1.0",1666013940.749,1
421,889,"  (0, 4)	1.0",1666013940.766,1
429,889,"  (0, 5)	1.0",1666013941.721,1
430,889,"  (0, 4)	1.0",1666013941.727,1
431,889,"  (0, 5)	1.0",1666013942.339,1
432,889,"  (0, 2)	1.0",1666013942.627,1
434,889,"  (0, 4)	1.0",1666013946.016,1
457,889,"  (0, 0)	1.0",1666013947.652,1
458,889,"  (0, 1)	1.0",1666013947.74,1
468,889,"  (0, 5)	1.0",1666013950.422,1
469,889,"  (0, 2)	1.0",1666013950.664,1
470,889,"  (0, 4)	1.0",1666013951.689,1
480,889,"  (0, 5)	1.0",1666013952.356,1
481,889,"  (0, 4)	1.0",1666013953.15,1
482,889,"  (0, 5)	1.0",1666013953.233,1
483,889,"  (0, 0)	1.0",1666013953.527,1
484,889,"  (0, 2)	1.0",1666013953.529,1
485,889,"  (0, 4)	1.0",1666013953.791,1
486,889,"  (0, 0)	1.0",1666013954.623,1
487,889,"  (0, 1)	1.0",1666013958.893,1
488,889,"  (0, 1)	1.0",1666013959.964,1
489,889,"  (0, 0)	1.0",1666013960.129,1
2388,891,"  (0, 5)	1.0",1666096885.264,1
2389,891,"  (0, 2)	1.0",1666096885.273,1
2392,891,"  (0, 4)	1.0",1666096890.975,1
2393,891,"  (0, 0)	1.0",1666096890.979,1
2398,891,"  (0, 0)	1.0",1666096894.0,1
2401,891,"  (0, 2)	1.0",1666096908.749,1
3095,896,"  (0, 5)	1.0",1666100641.299,1
3096,896,"  (0, 2)	1.0",1666100641.3,1
3720,896,"  (0, 4)	1.0",1666100671.552,1
3721,896,"  (0, 5)	1.0",1666100671.553,1
3722,896,"  (0, 0)	1.0",1666100671.553,1
3723,896,"  (0, 2)	1.0",1666100671.554,1
3734,896,"  (0, 3)	1.0",1666100678.031,1
3797,896,"  (0, 3)	1.0",1666100684.714,1
3798,896,"  (0, 3)	1.0",1666100684.759,1
3799,896,"  (0, 3)	1.0",1666100684.814,1
3987,896,"  (0, 4)	1.0",1666100696.003,1
3988,896,"  (0, 5)	1.0",1666100696.004,1
3989,896,"  (0, 0)	1.0",1666100696.005,1
3990,896,"  (0, 2)	1.0",1666100696.034,1
3991,896,"  (0, 3)	1.0",1666100704.806,1
4327,896,"  (0, 0)	1.0",1666100716.735,1
4326,896,"  (0, 0)	1.0",1666100716.735,1
4328,896,"  (0, 2)	1.0",1666100726.064,1
4329,896,"  (0, 2)	1.0",1666100726.065,1
4330,896,"  (0, 4)	1.0",1666100726.543,1
4331,896,"  (0, 5)	1.0",1666100726.544,1
4332,896,"  (0, 0)	1.0",1666100726.55,1
4333,896,"  (0, 2)	1.0",1666100726.554,1
4425,896,"  (0, 4)	1.0",1666100736.075,1
4426,896,"  (0, 5)	1.0",1666100736.075,1
4427,896,"  (0, 0)	1.0",1666100736.085,1
4428,896,"  (0, 2)	1.0",1666100736.086,1
4429,896,"  (0, 4)	1.0",1666100736.09,1
4515,896,"  (0, 5)	1.0",1666100745.268,1
4516,896,"  (0, 2)	1.0",1666100745.269,1
4517,896,"  (0, 0)	1.0",1666100745.269,1
4518,896,"  (0, 4)	1.0",1666100745.271,1
4519,896,"  (0, 5)	1.0",1666100745.272,1
4520,896,"  (0, 4)	1.0",1666100745.273,1
4543,896,"  (0, 0)	1.0",1666100754.415,1
4544,896,"  (0, 0)	1.0",1666100754.417,1
4565,896,"  (0, 2)	1.0",1666100799.541,1
4566,896,"  (0, 2)	1.0",1666100799.542,1
4587,896,"  (0, 5)	1.0",1666100801.307,1
4588,896,"  (0, 0)	1.0",1666100801.308,1
4589,896,"  (0, 2)	1.0",1666100801.309,1
4729,896,"  (0, 4)	1.0",1666100838.671,1
4730,896,"  (0, 5)	1.0",1666100838.672,1
4731,896,"  (0, 0)	1.0",1666100838.673,1
4732,896,"  (0, 2)	1.0",1666100838.674,1
4815,896,"  (0, 4)	1.0",1666100843.638,1
4816,896,"  (0, 0)	1.0",1666100843.639,1
5040,896,"  (0, 1)	1.0",1666100850.988,1
5165,896,"  (0, 1)	1.0",1666100857.468,1
5280,896,"  (0, 1)	1.0",1666100861.745,1
5281,896,"  (0, 1)	1.0",1666100862.421,1
5282,896,"  (0, 1)	1.0",1666100862.577,1
5283,896,"  (0, 1)	1.0",1666100862.711,1
5322,896,"  (0, 1)	1.0",1666100864.833,1
5488,896,"  (0, 1)	1.0",1666100869.924,1
5489,896,"  (0, 1)	1.0",1666100870.336,1
5590,896,"  (0, 5)	1.0",1666100874.533,1
5591,896,"  (0, 2)	1.0",1666100874.534,1
5739,896,"  (0, 4)	1.0",1666100884.773,1
5740,896,"  (0, 0)	1.0",1666100884.774,1
5825,896,"  (0, 1)	1.0",1666100887.754,1
5826,896,"  (0, 1)	1.0",1666100892.308,1
5928,896,"  (0, 1)	1.0",1666100902.764,1
5929,896,"  (0, 0)	1.0",1666100902.956,1
8555,898,"  (0, 5)	1.0",1666160817.944,1
8556,898,"  (0, 4)	1.0",1666160818.037,1
8557,898,"  (0, 5)	1.0",1666160818.914,1
8558,898,"  (0, 4)	1.0",1666160818.921,1
8559,898,"  (0, 5)	1.0",1666160818.944,1
8560,898,"  (0, 4)	1.0",1666160818.953,1
8561,898,"  (0, 5)	1.0",1666160819.145,1
8562,898,"  (0, 4)	1.0",1666160819.195,1
8563,898,"  (0, 5)	1.0",1666160819.289,1
8564,898,"  (0, 4)	1.0",1666160819.345,1
8565,898,"  (0, 5)	1.0",1666160819.68,1
8566,898,"  (0, 2)	1.0",1666160819.821,1
8567,898,"  (0, 4)	1.0",1666160820.015,1
8570,898,"  (0, 5)	1.0",1666160820.693,1
8571,898,"  (0, 4)	1.0",1666160820.739,1
8596,898,"  (0, 5)	1.0",1666160826.903,1
8597,898,"  (0, 4)	1.0",1666160826.922,1
8598,898,"  (0, 0)	1.0",1666160827.586,1
8599,898,"  (0, 1)	1.0",1666160827.646,1
8601,898,"  (0, 5)	1.0",1666160833.52,1
8602,898,"  (0, 4)	1.0",1666160833.543,1
8605,898,"  (0, 5)	1.0",1666160834.873,1
8606,898,"  (0, 4)	1.0",1666160834.907,1
8607,898,"  (0, 5)	1.0",1666160835.097,1
8608,898,"  (0, 4)	1.0",1666160836.192,1
8609,898,"  (0, 5)	1.0",1666160836.253,1
8610,898,"  (0, 4)	1.0",1666160836.285,1
8611,898,"  (0, 5)	1.0",1666160836.569,1
8612,898,"  (0, 4)	1.0",1666160836.645,1
8613,898,"  (0, 5)	1.0",1666160836.715,1
8614,898,"  (0, 4)	1.0",1666160836.95,1
8615,898,"  (0, 5)	1.0",1666160837.089,1
8616,898,"  (0, 2)	1.0",1666160837.27,1
8617,898,"  (0, 4)	1.0",1666160837.524,1
8618,898,"  (0, 0)	1.0",1666160859.394,1
8619,898,"  (0, 2)	1.0",1666160859.399,1
8620,898,"  (0, 5)	1.0",1666160860.207,1
8621,898,"  (0, 4)	1.0",1666160860.243,1
8622,898,"  (0, 5)	1.0",1666160861.94,1
8623,898,"  (0, 4)	1.0",1666160861.958,1
8624,898,"  (0, 0)	1.0",1666160870.169,1
8625,898,"  (0, 0)	1.0",1666160870.171,1
8634,898,"  (0, 2)	1.0",1666160889.289,1
8635,898,"  (0, 2)	1.0",1666160889.29,1
8636,898,"  (0, 2)	1.0",1666160889.291,1
8637,898,"  (0, 2)	1.0",1666160889.291,1
8638,898,"  (0, 5)	1.0",1666160889.821,1
8639,898,"  (0, 4)	1.0",1666160889.84,1
8640,898,"  (0, 5)	1.0",1666160890.211,1
8641,898,"  (0, 0)	1.0",1666160891.713,1
8642,898,"  (0, 2)	1.0",1666160891.714,1
8643,898,"  (0, 4)	1.0",1666160892.006,1
8644,898,"  (0, 5)	1.0",1666160892.091,1
8645,898,"  (0, 4)	1.0",1666160892.115,1
8648,898,"  (0, 5)	1.0",1666160892.818,1
8649,898,"  (0, 4)	1.0",1666160893.064,1
8652,898,"  (0, 0)	1.0",1666160895.704,1
8653,898,"  (0, 2)	1.0",1666160895.705,1
8707,898,"  (0, 5)	1.0",1666160929.256,1
8708,898,"  (0, 4)	1.0",1666160929.306,1
8709,898,"  (0, 5)	1.0",1666160929.464,1
8710,898,"  (0, 4)	1.0",1666160929.496,1
8711,898,"  (0, 3)	1.0",1666160930.482,1
8712,898,"  (0, 3)	1.0",1666160930.63,1
8713,898,"  (0, 3)	1.0",1666160931.159,1
8714,898,"  (0, 3)	1.0",1666160931.292,1
8715,898,"  (0, 3)	1.0",1666160931.401,1
8716,898,"  (0, 3)	1.0",1666160931.525,1
8717,898,"  (0, 3)	1.0",1666160931.637,1
8718,898,"  (0, 3)	1.0",1666160931.769,1
8732,898,"  (0, 5)	1.0",1666160942.828,1
8733,898,"  (0, 4)	1.0",1666160942.845,1
8734,898,"  (0, 5)	1.0",1666160943.157,1
8735,898,"  (0, 3)	1.0",1666160946.593,1
8736,898,"  (0, 4)	1.0",1666160952.208,1
8737,898,"  (0, 5)	1.0",1666160952.287,1
8738,898,"  (0, 4)	1.0",1666160952.502,1
8739,898,"  (0, 5)	1.0",1666160952.825,1
8740,898,"  (0, 0)	1.0",1666160952.928,1
8741,898,"  (0, 2)	1.0",1666160952.933,1
8742,898,"  (0, 3)	1.0",1666160954.537,1
8743,898,"  (0, 3)	1.0",1666160954.631,1
8744,898,"  (0, 3)	1.0",1666160955.056,1
8745,898,"  (0, 3)	1.0",1666160957.907,1
8746,898,"  (0, 3)	1.0",1666160958.027,1
8747,898,"  (0, 3)	1.0",1666160958.138,1
8748,898,"  (0, 3)	1.0",1666160958.254,1
8749,898,"  (0, 3)	1.0",1666160958.372,1
8750,898,"  (0, 3)	1.0",1666160958.484,1
8751,898,"  (0, 4)	1.0",1666160958.939,1
8752,898,"  (0, 5)	1.0",1666160958.957,1
8753,898,"  (0, 4)	1.0",1666160958.961,1
8754,898,"  (0, 5)	1.0",1666160959.003,1
8755,898,"  (0, 4)	1.0",1666160959.067,1
8756,898,"  (0, 0)	1.0",1666160960.384,1
8757,898,"  (0, 0)	1.0",1666160960.385,1
8758,898,"  (0, 2)	1.0",1666160968.712,1
8759,898,"  (0, 2)	1.0",1666160968.714,1
8760,898,"  (0, 2)	1.0",1666160968.715,1
8761,898,"  (0, 2)	1.0",1666160968.715,1
8762,898,"  (0, 5)	1.0",1666160969.078,1
8763,898,"  (0, 4)	1.0",1666160969.213,1
8764,898,"  (0, 5)	1.0",1666160969.287,1
8765,898,"  (0, 4)	1.0",1666160970.934,1
8766,898,"  (0, 0)	1.0",1666160971.604,1
8767,898,"  (0, 1)	1.0",1666160971.667,1
8768,898,"  (0, 5)	1.0",1666160973.062,1
8769,898,"  (0, 4)	1.0",1666160973.063,1
8770,898,"  (0, 5)	1.0",1666160973.11,1
8771,898,"  (0, 2)	1.0",1666160973.588,1
8772,898,"  (0, 4)	1.0",1666160973.867,1
8773,898,"  (0, 5)	1.0",1666160974.289,1
8774,898,"  (0, 4)	1.0",1666160976.803,1
8775,898,"  (0, 5)	1.0",1666160976.859,1
8776,898,"  (0, 4)	1.0",1666160976.882,1
8777,898,"  (0, 0)	1.0",1666160977.453,1
8778,898,"  (0, 1)	1.0",1666160977.525,1
8779,898,"  (0, 5)	1.0",1666160977.882,1
8780,898,"  (0, 4)	1.0",1666160977.883,1
8781,898,"  (0, 5)	1.0",1666160978.107,1
8782,898,"  (0, 4)	1.0",1666160978.124,1
8783,898,"  (0, 5)	1.0",1666160978.794,1
8784,898,"  (0, 4)	1.0",1666160978.801,1
8785,898,"  (0, 5)	1.0",1666160978.833,1
8786,898,"  (0, 4)	1.0",1666160978.862,1
8787,898,"  (0, 5)	1.0",1666160979.131,1
8788,898,"  (0, 2)	1.0",1666160980.04,1
8789,898,"  (0, 3)	1.0",1666160981.42,1
8790,898,"  (0, 4)	1.0",1666160986.377,1
8791,898,"  (0, 0)	1.0",1666160987.286,1
8792,898,"  (0, 1)	1.0",1666160987.38,1
8793,898,"  (0, 5)	1.0",1666160990.487,1
8794,898,"  (0, 4)	1.0",1666160990.493,1
8795,898,"  (0, 1)	1.0",1666160992.151,1
8797,898,"  (0, 1)	1.0",1666160993.644,1
8846,898,"  (0, 5)	1.0",1666160995.353,1
8847,898,"  (0, 4)	1.0",1666160995.655,1
8849,898,"  (0, 5)	1.0",1666160995.869,1
8850,898,"  (0, 2)	1.0",1666160996.001,1
8851,898,"  (0, 4)	1.0",1666160996.293,1
8852,898,"  (0, 5)	1.0",1666160996.356,1
8853,898,"  (0, 4)	1.0",1666160996.372,1
8855,898,"  (0, 5)	1.0",1666160997.166,1
8856,898,"  (0, 4)	1.0",1666160997.186,1
8857,898,"  (0, 5)	1.0",1666160997.324,1
8858,898,"  (0, 4)	1.0",1666160997.391,1
8859,898,"  (0, 5)	1.0",1666160997.471,1
8860,898,"  (0, 4)	1.0",1666160997.514,1
8861,898,"  (0, 0)	1.0",1666160997.637,1
8862,898,"  (0, 5)	1.0",1666160997.846,1
8863,898,"  (0, 4)	1.0",1666160997.869,1
8920,898,"  (0, 5)	1.0",1666161009.267,1
8921,898,"  (0, 4)	1.0",1666161009.268,1
8923,898,"  (0, 1)	1.0",1666161010.061,1
8926,898,"  (0, 1)	1.0",1666161010.956,1
8928,898,"  (0, 1)	1.0",1666161011.108,1
8930,898,"  (0, 5)	1.0",1666161011.302,1
